Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 4 (22 June 2026),22 June 2026,2032,SG250030201,1220114426,44.74,80.36
Day 4 (22 June 2026),22 June 2026,6585,SG250030487,1220114428,24.15,36.32
Day 4 (22 June 2026),22 June 2026,5590,SG250030507,1220114429,28.79,45.94
Day 4 (22 June 2026),22 June 2026,8495,SG250030532,1220114430,14.13,17.85
Day 4 (22 June 2026),22 June 2026,8112,SG250030610,1220114431,16.46,21.55
Day 4 (22 June 2026),22 June 2026,8702,SG250030762,1220114433,12.84,15.84
Day 4 (22 June 2026),22 June 2026,8936,SG250030805,1220114434,11.16,13.58
Day 4 (22 June 2026),22 June 2026,7425,SG250030868,1220114435,20.15,28.19
Day 4 (22 June 2026),22 June 2026,10277,SG250031034,1220114438,-2.76,0.61
Day 4 (22 June 2026),22 June 2026,9887,SG250031079,1220114440,3.85,4.38
Day 4 (22 June 2026),22 June 2026,2225,SG250031377,1220114443,43.74,78.49
Day 4 (22 June 2026),22 June 2026,5187,SG250031651,1220114446,30.49,49.84
Day 4 (22 June 2026),22 June 2026,2797,SG250032101,1220114450,41.1,72.96
Day 4 (22 June 2026),22 June 2026,3606,SG250032220,1220114451,37.42,65.13
Day 4 (22 June 2026),22 June 2026,3630,SG250032294,1220114452,37.4,64.9
Day 4 (22 June 2026),22 June 2026,7224,SG250032442,1220114454,21.13,30.14
Day 4 (22 June 2026),22 June 2026,1524,SG250033025,1220114460,47.73,85.27
Day 4 (22 June 2026),22 June 2026,8580,SG250033094,1220114461,13.55,17.02
Day 4 (22 June 2026),22 June 2026,8383,SG250033438,1220114464,14.8,18.93
Day 4 (22 June 2026),22 June 2026,6167,SG250033464,1220114465,26.1,40.36
Day 4 (22 June 2026),22 June 2026,7618,SG250033511,1220114466,19.12,26.33
Day 4 (22 June 2026),22 June 2026,6979,SG250033583,1220114468,22.17,32.51
Day 4 (22 June 2026),22 June 2026,1284,SG250033607,1220114469,49.4,87.59
Day 4 (22 June 2026),22 June 2026,8053,SG250033610,1220114470,16.79,22.12
Day 4 (22 June 2026),22 June 2026,2908,SG250033760,1220114475,40.74,71.88
Day 4 (22 June 2026),22 June 2026,9681,SG250033789,1220114476,5.71,6.37
Day 4 (22 June 2026),22 June 2026,9811,SG250033877,1220114477,4.56,5.12
Day 4 (22 June 2026),22 June 2026,8106,SG250034147,1220114479,16.47,21.61
Day 4 (22 June 2026),22 June 2026,7046,SG250034219,1220114480,22.07,31.86
Day 4 (22 June 2026),22 June 2026,5524,SG250034300,1220114481,29.11,46.58
Day 4 (22 June 2026),22 June 2026,3223,SG250034310,1220114483,39.09,68.84
Day 4 (22 June 2026),22 June 2026,1550,SG250034324,1220114484,47.43,85.02
Day 4 (22 June 2026),22 June 2026,774,SG250034406,1220114485,53.39,92.52
Day 4 (22 June 2026),22 June 2026,6051,SG250034481,1220114486,26.75,41.48
Day 4 (22 June 2026),22 June 2026,5005,SG250034640,1220114487,31.43,51.6
Day 4 (22 June 2026),22 June 2026,5665,SG250034930,1220114490,28.48,45.22
Day 4 (22 June 2026),22 June 2026,3528,SG250034946,1220114491,37.76,65.89
Day 4 (22 June 2026),22 June 2026,6342,SG250035013,1220114492,25.18,38.67
Day 4 (22 June 2026),22 June 2026,1449,SG250035216,1220114496,48.11,85.99
Day 4 (22 June 2026),22 June 2026,3377,SG250035274,1220114497,38.41,67.35
Day 4 (22 June 2026),22 June 2026,5770,SG250035314,1220114498,28.11,44.2
Day 4 (22 June 2026),22 June 2026,3550,SG250035330,1220114499,37.74,65.67
Day 4 (22 June 2026),22 June 2026,8148,SG250035442,1220114500,16.18,21.2
Day 4 (22 June 2026),22 June 2026,459,SG250035638,1220114501,56.7,95.57
Day 4 (22 June 2026),22 June 2026,3661,SG250035661,1220114503,37.11,64.6
Day 4 (22 June 2026),22 June 2026,2326,SG250036101,1220114508,43.11,77.51
Day 4 (22 June 2026),22 June 2026,1190,SG250036338,1220114509,50.07,88.5
Day 4 (22 June 2026),22 June 2026,1865,SG250036370,1220114510,45.74,81.97
Day 4 (22 June 2026),22 June 2026,3391,SG250036895,1220114513,38.39,67.21
Day 4 (22 June 2026),22 June 2026,9029,SG250037064,1220114515,10.54,12.68
Day 4 (22 June 2026),22 June 2026,2095,SG250037267,1220114517,44.41,79.75
Day 4 (22 June 2026),22 June 2026,2950,SG250037550,1220114520,40.42,71.48
Day 4 (22 June 2026),22 June 2026,2359,SG250037572,1220114521,43.08,77.19
Day 4 (22 June 2026),22 June 2026,5349,SG250037660,1220114523,29.8,48.27
Day 4 (22 June 2026),22 June 2026,3193,SG250038049,1220114526,39.12,69.13
Day 4 (22 June 2026),22 June 2026,223,SG250038132,1220114527,61.04,97.85
Day 4 (22 June 2026),22 June 2026,6136,SG250038194,1220114529,26.15,40.66
Day 4 (22 June 2026),22 June 2026,5723,SG250038426,1220114530,28.4,44.66
Day 4 (22 June 2026),22 June 2026,3662,SG250038670,1220114531,37.11,64.59
Day 4 (22 June 2026),22 June 2026,8153,SG250038674,1220114532,16.16,21.15
Day 4 (22 June 2026),22 June 2026,3717,SG250038774,1220114533,37.07,64.06
Day 4 (22 June 2026),22 June 2026,2989,SG250038933,1220114535,40.13,71.1
Day 4 (22 June 2026),22 June 2026,2215,SG250039122,1220114537,43.75,78.59
Day 4 (22 June 2026),22 June 2026,7913,SG250039213,1220114539,17.54,23.47
Day 4 (22 June 2026),22 June 2026,6068,SG250039338,1220114540,26.48,41.32
Day 4 (22 June 2026),22 June 2026,9991,SG250039523,1220114541,2.85,3.38
Day 4 (22 June 2026),22 June 2026,4332,SG250039865,1220114543,34.12,58.11
Day 4 (22 June 2026),22 June 2026,5112,SG250040241,1220114544,30.8,50.57
Day 4 (22 June 2026),22 June 2026,7231,SG250040274,1220114545,21.12,30.07
Day 4 (22 June 2026),22 June 2026,9030,SG250040343,1220114548,10.54,12.67
Day 4 (22 June 2026),22 June 2026,4372,SG250040484,1220114549,34.08,57.72
Day 4 (22 June 2026),22 June 2026,9280,SG250040588,1220114550,9.09,10.25
Day 4 (22 June 2026),22 June 2026,3908,SG250040634,1220114551,36.09,62.21
Day 4 (22 June 2026),22 June 2026,5200,SG250040645,1220114552,30.46,49.71
Day 4 (22 June 2026),22 June 2026,2637,SG250040664,1220114553,41.76,74.5
Day 4 (22 June 2026),22 June 2026,1951,SG250040702,1220114554,45.1,81.14
Day 4 (22 June 2026),22 June 2026,6601,SG250040755,1220114555,24.13,36.16
Day 4 (22 June 2026),22 June 2026,680,SG250040893,1220114558,54.07,93.43
Day 4 (22 June 2026),22 June 2026,10321,SG250040937,1220114559,-6.4,0.18
Day 4 (22 June 2026),22 June 2026,4439,SG250041302,1220114565,33.76,57.08
Day 4 (22 June 2026),22 June 2026,8122,SG250041304,1220114566,16.44,21.45
Day 4 (22 June 2026),22 June 2026,1302,SG250041370,1220114569,49.38,87.42
Day 4 (22 June 2026),22 June 2026,6178,SG250041941,1220114572,26.08,40.26
Day 4 (22 June 2026),22 June 2026,10079,SG250042002,1220114573,1.57,2.52
Day 4 (22 June 2026),22 June 2026,3252,SG250042685,1220114578,39.05,68.56
Day 4 (22 June 2026),22 June 2026,7064,SG250043028,1220114579,21.83,31.69
Day 4 (22 June 2026),22 June 2026,2734,SG250043074,1220114582,41.42,73.57
Day 4 (22 June 2026),22 June 2026,4280,SG250043260,1220114583,34.43,58.61
Day 4 (22 June 2026),22 June 2026,9050,SG250043301,1220114585,10.49,12.48
Day 4 (22 June 2026),22 June 2026,9031,SG250043415,1220114586,10.54,12.66
Day 4 (22 June 2026),22 June 2026,1598,SG250043851,1220114588,47.39,84.55
Day 4 (22 June 2026),22 June 2026,4144,SG250043872,1220114589,35.09,59.93
Day 4 (22 June 2026),22 June 2026,4448,SG250044089,1220114592,33.75,56.99
Day 4 (22 June 2026),22 June 2026,10297,SG250044131,1220114593,-4.41,0.42
Day 4 (22 June 2026),22 June 2026,5113,SG250000156,1230104539,30.8,50.56
Day 4 (22 June 2026),22 June 2026,2504,SG250000458,1230104540,42.41,75.79
Day 4 (22 June 2026),22 June 2026,1271,SG250000590,1230104541,49.41,87.72
Day 4 (22 June 2026),22 June 2026,3702,SG250000605,1230104542,37.08,64.2
Day 4 (22 June 2026),22 June 2026,3340,SG250000924,1230104543,38.44,67.7
Day 4 (22 June 2026),22 June 2026,1139,SG250001002,1230104544,50.41,88.99
Day 4 (22 June 2026),22 June 2026,5538,SG250001077,1230104546,29.1,46.45
Day 4 (22 June 2026),22 June 2026,598,SG250001649,1230104553,54.76,94.23
Day 4 (22 June 2026),22 June 2026,6913,SG250001715,1230104554,22.5,33.15
Day 4 (22 June 2026),22 June 2026,4692,SG250001727,1230104555,32.76,54.63
Day 4 (22 June 2026),22 June 2026,7225,SG250002273,1230104558,21.13,30.13
Day 4 (22 June 2026),22 June 2026,5037,SG250002286,1230104559,31.14,51.29
Day 4 (22 June 2026),22 June 2026,9254,SG250002292,1230104560,9.17,10.5
Day 4 (22 June 2026),22 June 2026,1614,SG250002397,1230104561,47.1,84.4
Day 4 (22 June 2026),22 June 2026,5321,SG250002717,1230104563,30.08,48.54
Day 4 (22 June 2026),22 June 2026,4874,SG250002727,1230104564,32.06,52.87
Day 4 (22 June 2026),22 June 2026,10133,SG250003001,1230104567,0.84,2.0
Day 4 (22 June 2026),22 June 2026,31,SG250003041,1230104568,70.04,99.71
Day 4 (22 June 2026),22 June 2026,964,SG250003395,1230104569,51.73,90.69
Day 4 (22 June 2026),22 June 2026,5514,SG250004116,1230104571,29.12,46.68
Day 4 (22 June 2026),22 June 2026,5916,SG250004329,1230104572,27.43,42.79
Day 4 (22 June 2026),22 June 2026,1804,SG250004860,1230104573,46.08,82.56
Day 4 (22 June 2026),22 June 2026,5785,SG250004983,1230104575,28.09,44.06
Day 4 (22 June 2026),22 June 2026,2523,SG250005015,1230104576,42.39,75.61
Day 4 (22 June 2026),22 June 2026,3070,SG250006461,1230104579,39.78,70.32
Day 4 (22 June 2026),22 June 2026,8419,SG250006491,1230104580,14.49,18.58
Day 4 (22 June 2026),22 June 2026,5483,SG250006833,1230104583,29.39,46.98
Day 4 (22 June 2026),22 June 2026,7299,SG250007934,1230104588,20.77,29.41
Day 4 (22 June 2026),22 June 2026,6205,SG250007977,1230104589,25.8,39.99
Day 4 (22 June 2026),22 June 2026,9452,SG250008005,1230104590,7.54,8.59
Day 4 (22 June 2026),22 June 2026,2377,SG250008130,1230104592,43.07,77.02
Day 4 (22 June 2026),22 June 2026,3271,SG250008200,1230104593,38.77,68.37
Day 4 (22 June 2026),22 June 2026,8726,SG250008281,1230104594,12.55,15.61
Day 4 (22 June 2026),22 June 2026,6365,SG250009650,1230104603,25.13,38.45
Day 4 (22 June 2026),22 June 2026,2323,SG250009782,1230104604,43.12,77.54
Day 4 (22 June 2026),22 June 2026,5702,SG250009825,1230104605,28.44,44.86
Day 4 (22 June 2026),22 June 2026,4862,SG250009832,1230104606,32.09,52.98
Day 4 (22 June 2026),22 June 2026,3718,SG250010119,1230104608,37.07,64.05
Day 4 (22 June 2026),22 June 2026,7830,SG250010180,1230104609,18.1,24.28
Day 4 (22 June 2026),22 June 2026,3900,SG250010185,1230104610,36.1,62.29
Day 4 (22 June 2026),22 June 2026,2196,SG250010664,1230104614,43.77,78.77
Day 4 (22 June 2026),22 June 2026,2468,SG250011274,1230104619,42.44,76.14
Day 4 (22 June 2026),22 June 2026,800,SG250011735,1230104620,53.07,92.27
Day 4 (22 June 2026),22 June 2026,8537,SG250011957,1230104622,13.83,17.44
Day 4 (22 June 2026),22 June 2026,10268,SG250012170,1230104623,-2.44,0.7
Day 4 (22 June 2026),22 June 2026,8248,SG250012257,1230104624,15.5,20.23
Day 4 (22 June 2026),22 June 2026,5018,SG250012557,1230104626,31.42,51.47
Day 4 (22 June 2026),22 June 2026,5631,SG250012744,1230104628,28.75,45.55
Day 4 (22 June 2026),22 June 2026,7939,SG250012900,1230104629,17.48,23.22
Day 4 (22 June 2026),22 June 2026,3486,SG250013272,1230104633,37.8,66.29
Day 4 (22 June 2026),22 June 2026,622,SG250013291,1230104634,54.72,93.99
Day 4 (22 June 2026),22 June 2026,9649,SG250013305,1230104635,5.9,6.68
Day 4 (22 June 2026),22 June 2026,8801,SG250013449,1230104636,12.13,14.89
Day 4 (22 June 2026),22 June 2026,7762,SG250013746,1230104637,18.44,24.93
Day 4 (22 June 2026),22 June 2026,2443,SG250014067,1230104639,42.74,76.38
Day 4 (22 June 2026),22 June 2026,3453,SG250014077,1230104640,38.08,66.61
Day 4 (22 June 2026),22 June 2026,3859,SG250014444,1230104641,36.41,62.68
Day 4 (22 June 2026),22 June 2026,6369,SG250014654,1230104642,25.12,38.41
Day 4 (22 June 2026),22 June 2026,9086,SG250014656,1230104643,10.16,12.13
Day 4 (22 June 2026),22 June 2026,1525,SG250014947,1230104649,47.73,85.26
Day 4 (22 June 2026),22 June 2026,8477,SG250015292,1230104650,14.16,18.02
Day 4 (22 June 2026),22 June 2026,6441,SG250016049,1230104653,24.78,37.71
Day 4 (22 June 2026),22 June 2026,8302,SG250016414,1230104654,15.16,19.71
Day 4 (22 June 2026),22 June 2026,9063,SG250016694,1230104657,10.45,12.35
Day 4 (22 June 2026),22 June 2026,7735,SG250017637,1230104663,18.48,25.2
Day 4 (22 June 2026),22 June 2026,7326,SG250017646,1230104664,20.51,29.15
Day 4 (22 June 2026),22 June 2026,2067,SG250017766,1230104667,44.43,80.02
Day 4 (22 June 2026),22 June 2026,7196,SG250017774,1230104668,21.16,30.41
Day 4 (22 June 2026),22 June 2026,2672,SG250018181,1230104671,41.74,74.17
Day 4 (22 June 2026),22 June 2026,6865,SG250018377,1230104674,22.81,33.61
Day 4 (22 June 2026),22 June 2026,7597,SG250018584,1230104675,19.17,26.53
Day 4 (22 June 2026),22 June 2026,5309,SG250019242,1230104681,30.09,48.66
Day 4 (22 June 2026),22 June 2026,5886,SG250019490,1230104683,27.46,43.08
Day 4 (22 June 2026),22 June 2026,4002,SG250019601,1230104686,35.75,61.3
Day 4 (22 June 2026),22 June 2026,7715,SG250019609,1230104687,18.52,25.39
Day 4 (22 June 2026),22 June 2026,4163,SG250019646,1230104688,35.07,59.74
Day 4 (22 June 2026),22 June 2026,6946,SG250019918,1230104689,22.46,32.83
Day 4 (22 June 2026),22 June 2026,7105,SG250020216,1230104691,21.78,31.29
Day 4 (22 June 2026),22 June 2026,9148,SG250020300,1230104693,9.81,11.53
Day 4 (22 June 2026),22 June 2026,3796,SG250021025,1230104697,36.73,63.29
Day 4 (22 June 2026),22 June 2026,6357,SG250021109,1230104698,25.14,38.52
Day 4 (22 June 2026),22 June 2026,8400,SG250021137,1230104699,14.76,18.76
Day 4 (22 June 2026),22 June 2026,610,SG250021366,1230104701,54.73,94.11
Day 4 (22 June 2026),22 June 2026,10214,SG250021389,1230104702,-0.75,1.22
Day 4 (22 June 2026),22 June 2026,8317,SG250021391,1230104703,15.14,19.57
Day 4 (22 June 2026),22 June 2026,5612,SG250021497,1230104704,28.77,45.73
Day 4 (22 June 2026),22 June 2026,5786,SG250021589,1230104705,28.09,44.05
Day 4 (22 June 2026),22 June 2026,6370,SG250021748,1230104706,25.12,38.4
Day 4 (22 June 2026),22 June 2026,3304,SG250021955,1230104707,38.74,68.05
Day 4 (22 June 2026),22 June 2026,1620,SG250022072,1230104708,47.09,84.34
Day 4 (22 June 2026),22 June 2026,4905,SG250022367,1230104710,31.79,52.57
Day 4 (22 June 2026),22 June 2026,7622,SG250022608,1230104711,19.11,26.29
Day 4 (22 June 2026),22 June 2026,9710,SG250022664,1230104712,5.52,6.09
Day 4 (22 June 2026),22 June 2026,7241,SG250022986,1230104714,21.1,29.97
Day 4 (22 June 2026),22 June 2026,8428,SG250023075,1230104715,14.48,18.49
Day 4 (22 June 2026),22 June 2026,3265,SG250023186,1230104716,38.78,68.43
Day 4 (22 June 2026),22 June 2026,4363,SG250023441,1230104718,34.09,57.81
Day 4 (22 June 2026),22 June 2026,8137,SG250024045,1230104719,16.21,21.31
Day 4 (22 June 2026),22 June 2026,8441,SG250024241,1230104722,14.46,18.37
Day 4 (22 June 2026),22 June 2026,7610,SG250047091,1230104723,19.14,26.4
Day 4 (22 June 2026),22 June 2026,9381,SG250087451,1230104725,8.21,9.28
Day 4 (22 June 2026),22 June 2026,2394,SG250093100,1230104726,42.78,76.85
Day 4 (22 June 2026),22 June 2026,6901,SG250121944,1230104728,22.75,33.26
Day 4 (22 June 2026),22 June 2026,7327,SG250024405,1230114595,20.5,29.14
Day 4 (22 June 2026),22 June 2026,5406,SG250024533,1230114596,29.51,47.72
Day 4 (22 June 2026),22 June 2026,9539,SG250024598,1230114597,6.9,7.75
Day 4 (22 June 2026),22 June 2026,8163,SG250024807,1230114602,16.14,21.06
Day 4 (22 June 2026),22 June 2026,6564,SG250024987,1230114603,24.18,36.52
Day 4 (22 June 2026),22 June 2026,8344,SG250025187,1230114604,14.88,19.31
Day 4 (22 June 2026),22 June 2026,1741,SG250025603,1230114605,46.42,83.17
Day 4 (22 June 2026),22 June 2026,5578,SG250025644,1230114606,28.81,46.06
Day 4 (22 June 2026),22 June 2026,3415,SG250027307,1230114615,38.11,66.98
Day 4 (22 June 2026),22 June 2026,6525,SG250027348,1230114616,24.45,36.9
Day 4 (22 June 2026),22 June 2026,1258,SG250027516,1230114617,49.44,87.84
Day 4 (22 June 2026),22 June 2026,3909,SG250027538,1230114618,36.09,62.2
Day 4 (22 June 2026),22 June 2026,8636,SG250028101,1230114620,13.2,16.48
Day 4 (22 June 2026),22 June 2026,10248,SG250028644,1230114621,-1.59,0.89
Day 4 (22 June 2026),22 June 2026,4249,SG250028791,1230114624,34.46,58.91
Day 4 (22 June 2026),22 June 2026,8568,SG250028852,1230114625,13.75,17.14
Day 4 (22 June 2026),22 June 2026,5613,SG250028987,1230114626,28.77,45.72
Day 4 (22 June 2026),22 June 2026,3567,SG250029969,1230114633,37.46,65.51
Day 4 (22 June 2026),22 June 2026,4933,SG250030096,1230114634,31.76,52.3
Day 4 (22 June 2026),22 June 2026,5743,SG250030322,1230114637,28.14,44.46
Day 4 (22 June 2026),22 June 2026,2139,SG250030377,1230114638,44.09,79.32
Day 4 (22 June 2026),22 June 2026,8593,SG250030407,1230114639,13.49,16.9
Day 4 (22 June 2026),22 June 2026,8024,SG250030442,1230114640,16.84,22.4
Day 4 (22 June 2026),22 June 2026,732,SG250030667,1230114644,53.71,92.93
Day 4 (22 June 2026),22 June 2026,10221,SG250030707,1230114646,-0.82,1.15
Day 4 (22 June 2026),22 June 2026,9145,SG250030716,1230114647,9.82,11.56
Day 4 (22 June 2026),22 June 2026,7123,SG250031016,1230114650,21.75,31.12
Day 4 (22 June 2026),22 June 2026,10076,SG250031111,1230114651,1.58,2.55
Day 4 (22 June 2026),22 June 2026,7756,SG250031303,1230114652,18.45,24.99
Day 4 (22 June 2026),22 June 2026,7232,SG250031329,1230114654,21.12,30.06
Day 4 (22 June 2026),22 June 2026,3938,SG250031705,1230114656,36.07,61.92
Day 4 (22 June 2026),22 June 2026,7067,SG250031772,1230114657,21.82,31.66
Day 4 (22 June 2026),22 June 2026,5038,SG250032157,1230114659,31.14,51.28
Day 4 (22 June 2026),22 June 2026,8017,SG250032204,1230114660,16.85,22.47
Day 4 (22 June 2026),22 June 2026,1726,SG250032607,1230114662,46.43,83.32
Day 4 (22 June 2026),22 June 2026,3397,SG250032936,1230114664,38.13,67.15
Day 4 (22 June 2026),22 June 2026,7039,SG250032995,1230114665,22.09,31.93
Day 4 (22 June 2026),22 June 2026,9267,SG250033138,1230114668,9.14,10.38
Day 4 (22 June 2026),22 June 2026,2226,SG250033180,1230114669,43.74,78.48
Day 4 (22 June 2026),22 June 2026,10100,SG250033183,1230114670,1.47,2.32
Day 4 (22 June 2026),22 June 2026,2566,SG250033869,1230114672,42.09,75.19
Day 4 (22 June 2026),22 June 2026,7237,SG250033870,1230114673,21.11,30.01
Day 4 (22 June 2026),22 June 2026,10053,SG250033900,1230114674,1.91,2.78
Day 4 (22 June 2026),22 June 2026,1140,SG250033939,1230114675,50.41,88.98
Day 4 (22 June 2026),22 June 2026,6825,SG250033997,1230114676,23.11,34.0
Day 4 (22 June 2026),22 June 2026,10288,SG250034649,1230114680,-3.5,0.5
Day 4 (22 June 2026),22 June 2026,4778,SG250035099,1230114685,32.43,53.8
Day 4 (22 June 2026),22 June 2026,6623,SG250035105,1230114686,24.11,35.95
Day 4 (22 June 2026),22 June 2026,3009,SG250035160,1230114687,40.1,70.91
Day 4 (22 June 2026),22 June 2026,5646,SG250035524,1230114689,28.73,45.4
Day 4 (22 June 2026),22 June 2026,7068,SG250035540,1230114690,21.82,31.65
Day 4 (22 June 2026),22 June 2026,6338,SG250035692,1230114693,25.37,38.71
Day 4 (22 June 2026),22 June 2026,8812,SG250036348,1230114697,12.09,14.78
Day 4 (22 June 2026),22 June 2026,8002,SG250036673,1230114698,17.12,22.61
Day 4 (22 June 2026),22 June 2026,4389,SG250036801,1230114701,34.06,57.56
Day 4 (22 June 2026),22 June 2026,9814,SG250037080,1230114704,4.55,5.09
Day 4 (22 June 2026),22 June 2026,2017,SG250037164,1230114705,44.75,80.5
Day 4 (22 June 2026),22 June 2026,9553,SG250037257,1230114706,6.85,7.61
Day 4 (22 June 2026),22 June 2026,8849,SG250037325,1230114707,11.8,14.42
Day 4 (22 June 2026),22 June 2026,2085,SG250037466,1230114710,44.42,79.84
Day 4 (22 June 2026),22 June 2026,9132,SG250038395,1230114715,9.85,11.68
Day 4 (22 June 2026),22 June 2026,3416,SG250038474,1230114716,38.11,66.97
Day 4 (22 June 2026),22 June 2026,8376,SG250038489,1230114717,14.81,19.0
Day 4 (22 June 2026),22 June 2026,7300,SG250038598,1230114719,20.77,29.4
Day 4 (22 June 2026),22 June 2026,2530,SG250038663,1230114721,42.38,75.54
Day 4 (22 June 2026),22 June 2026,7955,SG250038860,1230114724,17.45,23.07
Day 4 (22 June 2026),22 June 2026,5006,SG250039108,1230114727,31.43,51.59
Day 4 (22 June 2026),22 June 2026,4869,SG250039485,1230114729,32.07,52.92
Day 4 (22 June 2026),22 June 2026,8062,SG250039527,1230114730,16.78,22.03
Day 4 (22 June 2026),22 June 2026,1228,SG250039549,1230114731,49.75,88.13
Day 4 (22 June 2026),22 June 2026,2936,SG250039841,1230114733,40.43,71.61
Day 4 (22 June 2026),22 June 2026,2877,SG250039873,1230114734,40.76,72.18
Day 4 (22 June 2026),22 June 2026,5341,SG250039977,1230114737,29.81,48.35
Day 4 (22 June 2026),22 June 2026,4524,SG250040032,1230114738,33.43,56.25
Day 4 (22 June 2026),22 June 2026,7933,SG250040061,1230114739,17.49,23.28
Day 4 (22 June 2026),22 June 2026,5917,SG250040077,1230114740,27.43,42.78
Day 4 (22 June 2026),22 June 2026,4906,SG250040297,1230114742,31.79,52.56
Day 4 (22 June 2026),22 June 2026,3703,SG250040470,1230114743,37.08,64.19
Day 4 (22 June 2026),22 June 2026,4638,SG250040590,1230114744,33.06,55.15
Day 4 (22 June 2026),22 June 2026,10253,SG250040864,1230114747,-1.98,0.84
Day 4 (22 June 2026),22 June 2026,2653,SG250040954,1230114748,41.75,74.35
Day 4 (22 June 2026),22 June 2026,8825,SG250041186,1230114751,11.85,14.65
Day 4 (22 June 2026),22 June 2026,6409,SG250041226,1230114752,24.83,38.02
Day 4 (22 June 2026),22 June 2026,2777,SG250041298,1230114754,41.13,73.15
Day 4 (22 June 2026),22 June 2026,5998,SG250041512,1230114756,27.07,42.0
Day 4 (22 June 2026),22 June 2026,5358,SG250041843,1230114758,29.79,48.19
Day 4 (22 June 2026),22 June 2026,1260,SG250042051,1230114760,49.43,87.82
Day 4 (22 June 2026),22 June 2026,9630,SG250042072,1230114762,6.19,6.87
Day 4 (22 June 2026),22 June 2026,7960,SG250042128,1230114763,17.44,23.02
Day 4 (22 June 2026),22 June 2026,3146,SG250042405,1230114765,39.43,69.58
Day 4 (22 June 2026),22 June 2026,9554,SG250042768,1230114767,6.85,7.6
Day 4 (22 June 2026),22 June 2026,8011,SG250043362,1230114771,17.07,22.53
Day 4 (22 June 2026),22 June 2026,245,SG250043720,1230114772,60.38,97.64
Day 4 (22 June 2026),22 June 2026,10103,SG250043795,1230114773,1.35,2.29
Day 4 (22 June 2026),22 June 2026,856,SG250043925,1230114775,52.73,91.73
Day 4 (22 June 2026),22 June 2026,9650,SG250044515,1230114777,5.9,6.67
Day 4 (22 June 2026),22 June 2026,6086,SG250044544,1230114779,26.45,41.15
Day 4 (22 June 2026),22 June 2026,6689,SG250044598,1230114780,23.79,35.31
Day 4 (22 June 2026),22 June 2026,7384,SG250000290,1240104731,20.43,28.59
Day 4 (22 June 2026),22 June 2026,1076,SG250000303,1240104732,50.77,89.6
Day 4 (22 June 2026),22 June 2026,10056,SG250000459,1240104735,1.9,2.75
Day 4 (22 June 2026),22 June 2026,5472,SG250000583,1240104737,29.42,47.08
Day 4 (22 June 2026),22 June 2026,1542,SG250000841,1240104739,47.44,85.1
Day 4 (22 June 2026),22 June 2026,7673,SG250001059,1240104742,18.81,25.8
Day 4 (22 June 2026),22 June 2026,1285,SG250001351,1240104744,49.4,87.58
Day 4 (22 June 2026),22 June 2026,4649,SG250001352,1240104745,32.8,55.04
Day 4 (22 June 2026),22 June 2026,930,SG250001497,1240104746,52.06,91.01
Day 4 (22 June 2026),22 June 2026,1409,SG250002053,1240104750,48.42,86.38
Day 4 (22 June 2026),22 June 2026,4041,SG250002259,1240104753,35.45,60.92
Day 4 (22 June 2026),22 June 2026,2010,SG250002489,1240104754,44.76,80.57
Day 4 (22 June 2026),22 June 2026,9097,SG250002774,1240104757,10.13,12.02
Day 4 (22 June 2026),22 June 2026,5688,SG250002790,1240104758,28.45,44.99
Day 4 (22 June 2026),22 June 2026,4560,SG250002992,1240104761,33.14,55.9
Day 4 (22 June 2026),22 June 2026,5255,SG250003779,1240104764,30.15,49.18
Day 4 (22 June 2026),22 June 2026,506,SG250004253,1240104766,56.05,95.12
Day 4 (22 June 2026),22 June 2026,2256,SG250004674,1240104768,43.43,78.19
Day 4 (22 June 2026),22 June 2026,662,SG250004951,1240104771,54.38,93.61
Day 4 (22 June 2026),22 June 2026,1318,SG250005125,1240104772,49.08,87.26
Day 4 (22 June 2026),22 June 2026,10243,SG250005223,1240104774,-1.45,0.94
Day 4 (22 June 2026),22 June 2026,5152,SG250005405,1240104776,30.77,50.18
Day 4 (22 June 2026),22 June 2026,8833,SG250005761,1240104777,11.83,14.58
Day 4 (22 June 2026),22 June 2026,6636,SG250005985,1240104779,24.1,35.83
Day 4 (22 June 2026),22 June 2026,4540,SG250006336,1240104782,33.41,56.1
Day 4 (22 June 2026),22 June 2026,1883,SG250006774,1240104784,45.72,81.8
Day 4 (22 June 2026),22 June 2026,7934,SG250007238,1240104786,17.49,23.27
Day 4 (22 June 2026),22 June 2026,847,SG250008075,1240104791,52.74,91.82
Day 4 (22 June 2026),22 June 2026,3249,SG250008372,1240104794,39.06,68.58
Day 4 (22 June 2026),22 June 2026,8732,SG250008405,1240104795,12.53,15.55
Day 4 (22 June 2026),22 June 2026,9725,SG250009190,1240104798,5.46,5.95
Day 4 (22 June 2026),22 June 2026,6410,SG250009225,1240104799,24.83,38.01
Day 4 (22 June 2026),22 June 2026,8716,SG250009408,1240104800,12.8,15.71
Day 4 (22 June 2026),22 June 2026,4210,SG250009640,1240104803,34.76,59.29
Day 4 (22 June 2026),22 June 2026,4190,SG250009816,1240104805,34.78,59.48
Day 4 (22 June 2026),22 June 2026,8481,SG250010148,1240104807,14.15,17.98
Day 4 (22 June 2026),22 June 2026,6087,SG250010567,1240104810,26.45,41.14
